SubID,PartnerID,dyad,computer,subjectInitials,raName,sessionTime,sessionDate,timestamp,taskOrder,Rating,EmoRating,EmoRating_Person,Time,stopTime,Movietime,Shift,Description,trialNumber,softwareVersion
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:56.852Z,1,42.66,NA,self,4.80,150,3.50,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:56.952Z,1,88.13,NA,self,4.90,150,3.60,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:57.053Z,1,87.34,NA,self,5.00,150,3.70,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:57.152Z,1,87.34,NA,self,5.10,150,3.80,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:57.255Z,1,87.11,NA,self,5.21,150,3.90,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:57.358Z,1,87.11,NA,self,5.31,150,4.01,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:57.457Z,1,62.11,NA,self,5.41,150,4.11,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:57.556Z,1,0.63,NA,self,5.51,150,4.21,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:57.658Z,1,0.94,NA,self,5.61,150,4.31,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:57.751Z,1,0.94,NA,self,5.70,150,4.40,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:57.851Z,1,0.94,NA,self,5.80,150,4.50,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:57.951Z,1,0.94,NA,self,5.90,150,4.60,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:58.061Z,1,0.94,NA,self,6.01,150,4.71,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:58.153Z,1,1.02,NA,self,6.10,150,4.80,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:58.259Z,1,6.88,NA,self,6.21,150,4.91,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:58.358Z,1,6.88,NA,self,6.31,150,5.01,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:58.452Z,1,6.88,NA,self,6.40,150,5.10,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:58.550Z,1,7.03,NA,self,6.50,150,5.20,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:58.656Z,1,7.73,NA,self,6.61,150,5.30,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:58.760Z,1,7.73,NA,self,6.71,150,5.41,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:58.850Z,1,10.31,NA,self,6.80,150,5.50,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:58.961Z,1,15.16,NA,self,6.91,150,5.61,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:59.058Z,1,17.66,NA,self,7.01,150,5.71,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:59.153Z,1,19.84,NA,self,7.10,150,5.80,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:59.260Z,1,22.42,NA,self,7.21,150,5.91,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:59.354Z,1,26.56,NA,self,7.30,150,6.00,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:59.454Z,1,27.81,NA,self,7.40,150,6.10,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:59.554Z,1,28.75,NA,self,7.50,150,6.20,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:59.654Z,1,31.72,NA,self,7.60,150,6.30,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:59.750Z,1,35.23,NA,self,7.70,150,6.40,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:59.859Z,1,38.52,NA,self,7.81,150,6.51,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:18:59.954Z,1,40.47,NA,self,7.90,150,6.60,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:00.059Z,1,44.06,NA,self,8.01,150,6.71,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:00.157Z,1,47.58,NA,self,8.11,150,6.81,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:00.253Z,1,49.22,NA,self,8.20,150,6.90,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:00.359Z,1,55.94,NA,self,8.31,150,7.01,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:00.455Z,1,59.06,NA,self,8.40,150,7.10,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:00.553Z,1,61.41,NA,self,8.50,150,7.20,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:00.655Z,1,64.53,NA,self,8.61,150,7.30,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:00.759Z,1,66.95,NA,self,8.71,150,7.41,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:00.854Z,1,72.34,NA,self,8.80,150,7.50,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:00.952Z,1,72.34,NA,self,8.90,150,7.60,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:01.059Z,1,79.53,NA,self,9.01,150,7.71,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:01.155Z,1,84.45,NA,self,9.11,150,7.80,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:01.258Z,1,95.08,NA,self,9.21,150,7.91,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:01.355Z,1,99.69,NA,self,9.30,150,8.00,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:01.458Z,1,99.69,NA,self,9.41,150,8.11,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:01.551Z,1,99.69,NA,self,9.50,150,8.20,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:01.652Z,1,99.69,NA,self,9.60,150,8.30,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:01.760Z,1,99.69,NA,self,9.71,150,8.41,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:01.853Z,1,99.69,NA,self,9.80,150,8.50,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:01.962Z,1,99.69,NA,self,9.91,150,8.61,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:02.055Z,1,99.69,NA,self,10.01,150,8.70,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:02.165Z,1,99.69,NA,self,10.12,150,8.81,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:02.257Z,1,99.69,NA,self,10.21,150,8.91,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:02.364Z,1,99.69,NA,self,10.31,150,9.01,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:02.454Z,1,99.69,NA,self,10.40,150,9.10,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:02.567Z,1,99.69,NA,self,10.52,150,9.22,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:02.660Z,1,99.69,NA,self,10.61,150,9.31,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:02.754Z,1,99.69,NA,self,10.70,150,9.40,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:02.863Z,1,99.69,NA,self,10.81,150,9.51,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:02.955Z,1,99.69,NA,self,10.90,150,9.60,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:03.059Z,1,99.69,NA,self,11.01,150,9.71,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:03.161Z,1,99.69,NA,self,11.11,150,9.81,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:03.255Z,1,98.83,NA,self,11.21,150,9.90,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:03.360Z,1,96.64,NA,self,11.31,150,10.01,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:03.457Z,1,92.73,NA,self,11.41,150,10.11,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:03.562Z,1,88.83,NA,self,11.51,150,10.21,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:03.660Z,1,83.91,NA,self,11.61,150,10.31,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:03.755Z,1,77.66,NA,self,11.71,150,10.40,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:03.850Z,1,69.53,NA,self,11.80,150,10.50,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:03.961Z,1,62.58,NA,self,11.91,150,10.61,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:04.052Z,1,58.91,NA,self,12.00,150,10.70,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:04.160Z,1,56.64,NA,self,12.11,150,10.81,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:04.256Z,1,55.78,NA,self,12.21,150,10.91,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:04.364Z,1,55.63,NA,self,12.31,150,11.01,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:04.458Z,1,55.63,NA,self,12.41,150,11.11,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:04.550Z,1,55.47,NA,self,12.50,150,11.20,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:04.659Z,1,54.30,NA,self,12.61,150,11.31,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:04.753Z,1,53.52,NA,self,12.70,150,11.40,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:04.853Z,1,53.13,NA,self,12.80,150,11.50,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:04.952Z,1,52.97,NA,self,12.90,150,11.60,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:05.052Z,1,52.27,NA,self,13.00,150,11.70,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:05.159Z,1,51.17,NA,self,13.11,150,11.81,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:05.256Z,1,48.75,NA,self,13.21,150,11.91,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:05.352Z,1,48.52,NA,self,13.30,150,12.00,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:05.456Z,1,61.41,NA,self,13.41,150,12.10,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:05.560Z,1,65.47,NA,self,13.51,150,12.21,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:05.658Z,1,55.47,NA,self,13.61,150,12.31,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:05.751Z,1,56.25,NA,self,13.70,150,12.40,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:05.851Z,1,64.38,NA,self,13.80,150,12.50,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:05.955Z,1,64.38,NA,self,13.90,150,12.60,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:06.060Z,1,52.42,NA,self,14.01,150,12.71,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:06.151Z,1,59.06,NA,self,14.10,150,12.80,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:06.252Z,1,61.48,NA,self,14.20,150,12.90,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:06.359Z,1,32.03,NA,self,14.31,150,13.01,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:06.452Z,1,22.81,NA,self,14.40,150,13.10,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:06.565Z,1,22.73,NA,self,14.52,150,13.21,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:06.658Z,1,22.73,NA,self,14.61,150,13.31,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:06.750Z,1,23.98,NA,self,14.70,150,13.40,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:06.858Z,1,12.97,NA,self,14.81,150,13.51,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:06.951Z,1,5.63,NA,self,14.90,150,13.60,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:07.059Z,1,26.09,NA,self,15.01,150,13.71,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:07.155Z,1,18.98,NA,self,15.11,150,13.80,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:07.259Z,1,35.94,NA,self,15.21,150,13.91,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:07.359Z,1,27.19,NA,self,15.31,150,14.01,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:07.452Z,1,31.48,NA,self,15.40,150,14.10,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:07.561Z,1,56.88,NA,self,15.51,150,14.21,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:07.655Z,1,70.31,NA,self,15.61,150,14.30,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:07.761Z,1,79.45,NA,self,15.71,150,14.41,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:07.850Z,1,77.03,NA,self,15.80,150,14.50,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:07.951Z,1,71.41,NA,self,15.90,150,14.60,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:08.060Z,1,93.91,NA,self,16.01,150,14.71,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:08.156Z,1,88.75,NA,self,16.11,150,14.81,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:08.260Z,1,88.75,NA,self,16.21,150,14.91,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:08.356Z,1,99.84,NA,self,16.31,150,15.01,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:08.460Z,1,87.50,NA,self,16.41,150,15.11,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:08.562Z,1,90.70,NA,self,16.51,150,15.21,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:08.650Z,1,82.42,NA,self,16.60,150,15.30,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:08.760Z,1,67.03,NA,self,16.71,150,15.41,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:08.855Z,1,45.47,NA,self,16.80,150,15.50,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:08.961Z,1,16.33,NA,self,16.91,150,15.61,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:09.057Z,1,10.23,NA,self,17.01,150,15.71,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:09.151Z,1,28.28,NA,self,17.10,150,15.80,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:09.259Z,1,21.02,NA,self,17.21,150,15.91,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:09.356Z,1,17.42,NA,self,17.31,150,16.01,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:09.461Z,1,18.28,NA,self,17.41,150,16.11,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:09.561Z,1,12.81,NA,self,17.51,150,16.21,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:09.652Z,1,19.77,NA,self,17.60,150,16.30,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:09.759Z,1,16.09,NA,self,17.71,150,16.41,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:09.855Z,1,68.75,NA,self,17.80,150,16.50,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:09.959Z,1,78.52,NA,self,17.91,150,16.61,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:10.058Z,1,91.33,NA,self,18.01,150,16.71,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:10.152Z,1,93.44,NA,self,18.10,150,16.80,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:10.259Z,1,88.91,NA,self,18.21,150,16.91,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:10.354Z,1,86.95,NA,self,18.30,150,17.00,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:10.459Z,1,95.23,NA,self,18.41,150,17.11,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:10.556Z,1,81.95,NA,self,18.51,150,17.21,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:10.661Z,1,81.95,NA,self,18.61,150,17.31,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:10.758Z,1,87.11,NA,self,18.71,150,17.41,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:10.851Z,1,82.73,NA,self,18.80,150,17.50,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:10.960Z,1,76.88,NA,self,18.91,150,17.61,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:11.055Z,1,64.38,NA,self,19.00,150,17.70,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:11.162Z,1,41.64,NA,self,19.11,150,17.81,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:11.254Z,1,14.84,NA,self,19.20,150,17.90,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:11.360Z,1,18.13,NA,self,19.31,150,18.01,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:11.461Z,1,21.25,NA,self,19.41,150,18.11,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:11.552Z,1,12.97,NA,self,19.50,150,18.20,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:11.661Z,1,15.63,NA,self,19.61,150,18.31,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:11.752Z,1,10.63,NA,self,19.70,150,18.40,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:11.860Z,1,22.11,NA,self,19.81,150,18.51,0,,1,2.0.0
